D_1,D_2
0.193231959376882,-0.333869133184703
0.208661463485355,0.310036397997903
0.132131919402094,0.935518875812939
0.821894758239944,-0.344013555593319
0.114911269618785,0.434433864473693
0.956712523086733,0.12134838363663
1.01437623491698,0.238633863176511
0.313966236262836,-0.802155415066881
0.801956618560722,-0.476670353363187
0.911787621356254,-0.14888492691558
0.927931581182206,-0.20239347051101
0.532061368787743,-0.686112524249677
0.207320247843815,0.330601768905588
0.98633498299475,-0.0782939230215145
0.0877506803340519,0.448068176732532
0.0374347736291592,0.436590855904331
0.170995235667584,-0.376267389018025
0.32153933484079,-0.247837697711596
1.05391863959523,-0.00601614178832549
0.437450870385252,-0.125681131146365
0.727489638483435,0.502369044225802
0.150554018150013,0.402677041703224
0.895127106594894,-0.36070800295486
0.26499244531943,-0.252780110401686
0.960541916660192,-0.206206970636083
0.346751642896675,-0.288485048810591
0.331883857898007,0.192956140907106
0.96649926814355,-0.215851786194403
0.894548901457226,-0.266792528941744
0.127936097148722,0.433861364250384
0.468176765849929,0.715366929826148
0.0626548003571516,-0.978226025708121
1.00138920024521,0.120473388975791
0.242767549925078,-0.380663359415368
0.673187250545279,-0.547552963131821
0.7108112306016,-0.524705749032529
1.05014076103881,0.100907839077033
0.315858652022449,-0.237345661624071
0.511612248005264,0.675865873616231
0.970940910777535,-0.260987115300648
0.0532203013466666,0.439506367612163
0.286399798346988,0.249454056382196
0.167335008284924,-0.368588660917473
0.790886857309117,-0.424129613338275
0.471862786540767,-0.0295013963340731
0.971628706665155,-0.0716651951230347
0.412291312538453,-0.0675257237389781
0.591564906497984,0.679341475678921
0.745610064733296,0.488850176335989
0.108240323689112,0.403518910134496
0.180457263057187,0.340274627525822
0.52487487085258,-0.660822738239722
0.855419693846571,-0.364490526881585
0.541421268038907,-0.650698613748712
0.0583003823769126,-0.48365798756185
0.689160191928143,0.572161096802482
0.891994104648364,-0.2700818576917
0.486996103732556,-0.0513376314083956
0.894624509896419,-0.294329028188657
0.979098531152889,0.00967499626903316
0.361874581683682,0.786111535025244
0.469693851582174,-0.740433715739816
0.657916828912509,-0.552450325022546
0.354682078541137,0.788653990033803
0.478756828440815,0.745525415930025
1.02448121108207,-0.00665412767020862
0.913930823449956,0.269353333817899
0.965702121663053,0.214411404483251
0.109507453735308,-0.398465773517035
0.982749208862121,-0.10542148556146
0.99266261552987,0.117379631598003
0.113163907537783,-0.940429025503998
0.189941988602146,-0.342501613901752
0.0967003241621179,0.963537636618525
0.299685342337805,0.869437453723389
0.472135298167113,-0.739359906786851
0.120949570393301,-0.921609217203609
0.423604367262273,-0.140111426284256
0.956174908448393,-0.235801505488267
0.96327591225,-0.104933267286252
0.442770907742757,0.033183675144199
0.928154362957105,-0.232457273897127
0.555230255712007,-0.641171110267884
0.718679527005047,-0.482230624289941
0.410349207815644,-0.753503440632405
0.316219272018563,0.205872115775368
0.282989484046075,-0.870945159751492
0.716939997526871,-0.481933286496694
0.992833392691398,0.128123340559041
0.600213808044869,-0.620225783429853
0.887501215682027,0.302554385519061
0.915006802228318,0.333918720459495
0.401092515700129,0.20579929403543
0.676077696146409,0.551801554148629
0.252099184916654,0.269842860258908
0.251497158865275,0.857787838570605
0.435226188734051,-0.115242892106792
0.00758425783839518,-0.492297210616806
0.133720981276154,-0.928209516371188
0.959981984802444,-0.20886957578452
0.0287800415493929,-0.461321807973986
0.887429870157652,-0.353334957680058
0.825177186184606,0.458718415916982
0.239028821255553,0.865425616517911
0.39722868634009,-0.785008883555139
0.702159026558694,0.542648941366281
0.380377334819258,0.181831687723808
0.496464318112004,0.0268930437597819
0.344548941144208,-0.219632810908463
0.267868034121792,0.266483014220983
1.00788720464349,0.0912343912392669
0.0283538436961462,0.483072274179205
0.430446093377632,-0.118965814989938
0.00787656517187788,0.990735014652381
0.135478373450966,0.916301026748555
0.931323692903411,0.338317374623003
0.647449519889018,-0.541855984233131
0.433627951756831,0.746219272458011
0.659356125459348,-0.591463108822266
0.458983608819446,0.0285793177634314
0.433014922191005,0.14110472399073
0.696896425269411,0.617756928000092
0.253961066420019,0.881599463347952
0.282072940600112,0.319151195639041
0.995823417208705,0.0378207897226834
0.995434236252635,0.0730232617029254
0.682441248384381,0.573172981952051
0.744087568322262,-0.507626433836259
0.340187203135067,-0.203490468161223
0.291867976826255,-0.835005550280784
0.396211606899569,0.783987249925579
0.119462820095338,0.369634842017619
0.818409305998021,-0.447101610966901
0.444701542236775,0.00234854694405754
0.963604660022898,0.110014597459289
0.0272622586969687,-0.49043260273701
0.303871870337245,-0.259495080211059
0.459181115162099,0.0265456613565754
0.876278304101431,0.338652476764688
0.423086065340548,-0.0396473751100904
0.183116160011377,-0.366898832678113
1.01421711344908,0.022083075321089
0.961028028433425,-0.11400664600968
0.908723911765872,0.338041260584106
0.136231977930711,-0.947143461831097
0.0924558636629309,-0.961129669009332
0.384551205046644,-0.213974970015031
0.44031807579912,0.124899031152337
0.510731288791628,0.660466721522773
1.01486165990546,0.103728610523565
0.97093227011872,0.0791211638723984
0.155968978613055,-0.408109218025738
0.370915397217192,0.156378601845786
0.408788669994634,-0.166999340742868
0.171030162040401,0.367361449397054
0.234324840410998,0.882978529428302
0.881958102202559,0.288489687878695
1.04326286153906,-0.0493479150791499
0.814959021194514,-0.448854279181897
0.758066570860325,-0.479207546578171
0.507163176497667,-0.706581005875353
0.315707297247023,0.265001738911033
0.870047935825935,0.378193587516998
0.487966413014369,-0.0996652895445101
0.936177526933252,0.241092147170512
0.624464965378324,0.602368200144001
0.154779442775849,0.383084935586559
0.284327763047619,0.799211333921603
0.439847754014533,-0.0376811299649671
0.441330120912308,-0.0851657804181735
0.00376253373454837,0.480083344026093
0.315589148757849,-0.793439205746751
0.459395381249386,0.0900852035163639
0.803330227242354,-0.428004499931763
0.582406451622108,-0.632816054461452
0.316797112943396,-0.249787326744532
0.876308243962781,0.358813295522536
0.0879624477759173,-0.963460712701102
0.962414776578296,0.0219242522567716
0.941441351193511,-0.340476245804908
0.782692471882989,0.491119696208601
0.0392589735568801,-0.43485633999977
0.642168501537409,-0.621371713599567
0.469055596669875,-0.751907067780107
0.419295761531727,0.775187202786866
0.729491797826404,0.542429038026822
0.798066631318586,-0.409319480485343
0.824382568359802,0.404463246259439
0.993517547190837,0.101153833464252
0.302686553172764,0.27734959642902
0.130610970725138,0.416434017498627
0.43631134982434,0.727525546776303
0.884704752113037,-0.402799909929777
0.985110948356144,-0.142509563368362
0.360958502870474,0.149709889768963
0.394012136463286,-0.758531714394845
0.457032030218196,0.0913467948923882
0.391349359238254,0.773365349303525
0.464868488029297,0.112665228957477
0.324621235441817,0.287056970670857
0.422841713680369,-0.714884857200469
0.318443990559658,0.841951843530315
0.559118028347347,-0.641913525910245
1.02024185013627,-0.0557361751743442
0.30771254575758,0.842351663344897
0.372894189325215,0.0325561623728421
0.932879128866415,-0.159131057974018
0.099182003706886,0.951970555577686
0.983819338207698,-0.0677762662205056
0.07010373588508,-0.454347961473067
0.902639108797281,0.386912246630667
0.240706471703531,-0.858641596091606
0.617816251018673,-0.611600192186389
0.405418123577051,0.0887764954291809
0.298182572343334,0.230056231786593
0.952679444973534,-0.205485585638371
0.38466411286753,-0.780650754132053
1.03308170935863,0.0732258371155552
0.166142780814792,-0.917709757405308
0.280681946061825,-0.847016086102818
0.760237317643969,0.58784608266637
0.580556386449125,0.651432209103985
0.352808605481331,0.27032675690384
1.0483254172613,0.0436011615908663
0.176743707806574,0.356925112691426
0.689324942984547,0.565244343225878
0.969810919760549,0.0451847753188775
0.965301396899164,-0.170142748007216
0.990131783815147,0.0161966224344468
